timestamp,tag,duration,package_0,dram_0,core_0,uncore_0
1651338735.5272582,load_csv,1.1487433910369873,9681921.0,979001.0,5460253.0,16418.0
1651338736.6763186,load_json,17.000360012054443,154444246.0,11255037.0,92213753.0,64758.0
1651338753.699063,load_hdf,0.5859122276306152,4950427.0,702941.0,2806694.0,0.0
1651338754.3128307,save_csv,3.8260717391967773,29308153.0,2246698.0,16275349.0,29175.0
1651338758.1401308,save_json,1.8413941860198975,10195775.0,1143003.0,3971364.0,13306.0
1651338759.9819303,save_hdf,0.441356897354126,4028371.0,514769.0,2235407.0,11047.0
1651338761.4826298,isna,0.023675203323364258,192565.0,22034.0,104126.0,0.0
1651338761.5068226,dropna,0.14407610893249512,1353573.0,112975.0,812254.0,488.0
1651338761.6575947,fillna,0.13767004013061523,1297970.0,101379.0,790525.0,0.0
1651338761.8009748,replace,0.015976905822753906,128235.0,20020.0,67688.0,0.0
1651338762.9141545,drop,0.011281728744506836,101623.0,21240.0,49926.0,0.0
1651338762.9308121,groupby,0.0006618499755859375,8911.0,1099.0,5188.0,0.0
1651338762.931844,concat_dataframes,0.05693387985229492,471556.0,91858.0,256896.0,0.0
1651338762.9997342,sort,0.0371856689453125,312926.0,48950.0,172485.0,0.0
1651338763.0436583,merge,0.5028650760650635,4286854.0,533934.0,2399469.0,4029.0
1651338764.6295857,count,0.1277627944946289,1205930.0,82764.0,736082.0,0.0
1651338764.75798,sum,0.0007700920104980469,7263.0,855.0,4029.0,0.0
1651338764.7592146,mean,0.0007677078247070312,8362.0,671.0,4577.0,0.0
1651338764.7602801,min,0.0006120204925537109,7995.0,855.0,4273.0,0.0
1651338764.7611492,max,0.0006170272827148438,8362.0,854.0,4394.0,0.0
1651338764.7620761,unique,0.010494709014892578,93811.0,6287.0,61829.0,0.0
